objectID,Title,ArtistName,Department,TimePeriod,Height,Width,H/W Ratio,Color,Region Detailed,Region Broad,Country
37990,Krishna Spying on Radha,Unavailable,Asian Art,ca. 1780–90,3000,3767,0.7963897000265463,RGB,"India (Punjab Hills, Mandi)",India,India
37991,The Timid Bride,Unavailable,Asian Art,ca. 1800,3235,4000,0.80875,RGB,"India (Punjab Hills, Kangra)",India,India
37992,"Abhisarika Nayika, a Heroine Longing for Her Lover",Unavailable,Asian Art,ca. 1790–1800,2907,4000,0.72675,RGB,"India (Punjab Hills, Kangra)",India,India
37993,Lady Holding a Sparkler,Unavailable,Asian Art,ca. 1800,3143,4000,0.78575,RGB,"India (Punjab Hills, Kangra)",India,India
38009,Raja Balwant Singh’s Vision of Krishna and Radha,Nainsukh,Asian Art,ca. 1745–50,3200,4000,0.8,RGB,"India, Punjab Hills, kingdom of Jasrota",India,India
38012,Melancholy Courtesan,Unavailable,Asian Art,ca. 1750,3119,3707,0.8413811707580253,RGB,"India (Rajasthan, Bundi, or Kota [?])",India,India
38013,"The Wrathful Bon Deity Walse Ngampa, One of the Five Fortress Meditational Deities",Unavailable,Asian Art,early 15th century,1500,1769,0.847936687394008,RGB,China,China,China
38016,Maharaja Sidh Sen Receiving an Embassy,A Master of the Mandi atelier,Asian Art,ca. 1700–10,2753,3722,0.7396560988715745,RGB,"India (Himachal Pradesh, Mandi)",India,India
38020,Illustration from a Ragamala Series (Garland of Musical Modes),Unavailable,Asian Art,late 18th century,1314,1960,0.6704081632653062,RGB,India (Punjab Hills),India,India
38022,Krishna with an Ascetic,Unavailable,Asian Art,ca.1850,4000,2358,1.6963528413910094,RGB,"India (Maharashtra, Marathi)",India,India
38023,Folk Painting,Unavailable,Asian Art,1725,3718,2735,1.359414990859232,RGB,"India (Rajasthan, Marwar)",India,India
38031,Prince with Four Attendants,Sri Prathi Singh of Ratlam,Asian Art,late 18th–early 19th century,2861,3826,0.7477783585990591,RGB,India (Rajasthan),India,India
38032,The Three Roads,Unavailable,Asian Art,ca. 1840,3423,3796,0.9017386722866176,RGB,India (Hyderabad),India,India
38035,A Holy Man Seated on a Terrace,Unavailable,Asian Art,ca. 1850,2738,3914,0.6995401124169648,RGB,"India (Punjab Hills, Kangra)",India,India
38038,A Lady Playing the Tanpura,Unavailable,Asian Art,ca. 1735,1263,2000,0.6315,RGB,"India (Rajasthan, Kishangarh)",India,India
38039,"Mahadevi, the Great Goddess",Unavailable,Asian Art,ca. 1725,2043,3722,0.5488984416980118,RGB,"India (Rajasthan, Bikaner)",India,India
38040,Maharana Jagat Singh Hawks for Cranes,Shiva and Dayal,Asian Art,dated 1744,3781,3514,1.0759817871371655,RGB,"Western India, Rajasthan, Udaipur",India,India
38041,A Prince Hunting Boars with His Retinue,Unavailable,Asian Art,late 18th–early 19th century,2000,1491,1.341381623071764,RGB,"Western India, Rajasthan, Jhilai",India,India
38042,Maharana Bhim Singh and Retinue Embark on a Hunt,Chokha,Asian Art,ca. 1805–10,2000,1847,1.0828370330265296,RGB,"Western India, Rajasthan, Udaipur or Devgarh",India,India
38043,Fortified City of Ranthambhor,Bagta,Asian Art,ca. 1810–18,3811,2781,1.3703703703703705,RGB,"India (Jaipur, Rajasthan)",India,India
38044,Maharaja Sardar Singh of Bikaner,Chotu,Asian Art,ca. 1860–70,1113,1563,0.7120921305182342,RGB,"India (Rajasthan, Bikaner)",India,India
38045,Maharana Sangram Singh II Hunts Hares at Naramangra,Unidentified artist,Asian Art,ca. 1720–30,900,497,1.8108651911468807,RGB,"Western India, Rajasthan, Udaipur",India,India
38046,Prince Padam Singh of Bikaner with His Bard Gordhar on a Terrace at Night,Bhavani Das,Asian Art,ca. 1725,4000,3366,1.1883541295306002,RGB,"India, Rajasthan, Kishangarh",India,India
38048,Shah Jahan Hunting Blackbuck with Trained Cheetahs,Unavailable,Asian Art,1710–15,3855,2554,1.509397024275646,RGB,"Western India, Rajasthan, Udaipur",India,India
