objectID,Title,ArtistName,TimePeriod,Region Detailed,Country,Century,Culture,Height,Width,H/W Ratio,Color
436863,General Garibaldi's Residence at Caprera,Frederick Richard Lee,1865,British,Britain,1800's,European Paintings,3811,2381,1.600587988,RGB
436866,Graziella,Jules-Joseph Lefebvre,1878,French,France,1800's,European Paintings,2092,3722,0.562063407,RGB
436868,Lucia,"Frederic, Lord Leighton",possibly late 1870s,British,Britain,1800's,European Paintings,2891,3872,0.746642562,RGB
436870,Choosing the Dinner,Alexandre-Louis Leloir,1872,French,France,1800's,European Paintings,3447,2447,1.40866367,RGB
436871,"Mary Capel (1630–1715), Later Duchess of Beaufort, and Her Sister Elizabeth (1633–1678), Countess of Carnarvon",Sir Peter Lely (Pieter van der Faes),Unavailable,"Dutch, British",Netherlands,Unavailable,European Paintings,3913,3016,1.297413793,RGB
436872,Study for a Portrait of a Woman,Sir Peter Lely (Pieter van der Faes),1670s,"Dutch, British",Netherlands,1600's,European Paintings,2971,3722,0.79822676,RGB
436873,Sir Henry Capel (1638–1696),Sir Peter Lely (Pieter van der Faes),Unavailable,"Dutch, British",Netherlands,Unavailable,European Paintings,2912,3880,0.750515464,RGB
436874,"Barbara Villiers (1640–1709), Duchess of Cleveland",Sir Peter Lely,Unavailable,"Dutch, British",Netherlands,Unavailable,European Paintings,2362,3873,0.609863155,RGB
436875,The Interior of an Atelier of a Woman Painter,Marie Victoire Lemoine,1789,French,France,1700's,European Paintings,3018,3882,0.777434312,RGB
436876,"Marion Lenbach (1892–1947), the Artist's Daughter",Franz von Lenbach,1900,German,Germany,1900's,European Paintings,1245,1773,0.702199662,RGB
436877,Prince Regent Luitpold of Bavaria (1821–1912),Franz von Lenbach,1902,German,Germany,1900's,European Paintings,3254,4000,0.8135,RGB
436879,"Auction Sale in Clinton Hall, New York, 1876",Ignacio de León y Escosura,1876,Spanish,Spain,1800's,European Paintings,3809,2704,1.408653846,RGB
436880,The Organ Rehearsal,Henry Lerolle,1885,French,France,1800's,European Paintings,3919,2622,1.494660564,RGB
436884,The Chess Players,Liberale da Verona,ca. 1475,Italian,Italy,1400's,European Paintings,3801,3199,1.188183807,RGB
436885,Scene from a Novella,Liberale da Verona,Unavailable,Italian,Italy,Unavailable,European Paintings,3809,3044,1.25131406,RGB
436888,Allegory of Avarice,Jacopo Ligozzi,Unavailable,Italian,Italy,Unavailable,European Paintings,2499,4000,0.62475,RGB
436889,Peasants Dancing,Johannes Lingelbach,1651,Dutch,Netherlands,1600's,European Paintings,3786,3436,1.101862631,RGB
436890,Battle Scene,Johannes Lingelbach,1671,Dutch,Netherlands,1600's,European Paintings,3811,2676,1.424140508,RGB
436891,Tobit Burying the Dead,Andrea di Lione,1640s,Italian,Italy,1600's,European Paintings,3809,2784,1.368175287,RGB
436893,The Descent from the Cross,Filippino Lippi,Unavailable,Italian,Italy,Unavailable,European Paintings,2958,4000,0.7395,RGB
436894,The Virgin of the Nativity,Filippino Lippi,probably ca. 1500,Italian,Italy,1500's,European Paintings,2873,3722,0.77189683,RGB
436895,Madonna and Child Enthroned with Two Angels,Fra Filippo Lippi,ca. 1440,Italian,Italy,1400's,European Paintings,2118,4000,0.5295,RGB
436896,Portrait of a Woman with a Man at a Casement,Fra Filippo Lippi,ca. 1440,Italian,Italy,1400's,European Paintings,2568,3875,0.662709677,RGB
436897,Saint Lawrence Enthroned with Saints and Donors,Fra Filippo Lippi,1440s,Italian,Italy,1400's,European Paintings,3794,4000,0.9485,RGB
436905,The Meeting,Pietro Longhi (Pietro Falca),1746,Italian,Italy,1700's,European Paintings,3058,3793,0.806221988,RGB
436906,The Temptation,Pietro Longhi (Pietro Falca),1746,Italian,Italy,1700's,European Paintings,3026,3792,0.797995781,RGB
436909,Madonna Adoring the Child with the Infant Saint John the Baptist and an Angel,Lorenzo di Credi (Lorenzo d'Andrea d'Oderigo),early 1490s,Italian,Italy,1400's,European Paintings,3793,3845,0.986475943,RGB
436911,Abraham,Lorenzo Monaco (Piero di Giovanni),ca. 1408–10,Italian,Italy,1400's,European Paintings,2634,4000,0.6585,RGB
436912,David,Lorenzo Monaco (Piero di Giovanni),ca. 1408–10,Italian,Italy,1400's,European Paintings,3179,4000,0.79475,RGB
436913,Moses,Lorenzo Monaco (Piero di Giovanni),ca. 1408–10,Italian,Italy,1400's,European Paintings,2927,4000,0.73175,RGB
436914,Noah,Lorenzo Monaco (Piero di Giovanni),ca. 1408–10,Italian,Italy,1400's,European Paintings,2711,4000,0.67775,RGB
436917,Brother Gregorio Belo of Vicenza,Lorenzo Lotto,1547,Italian,Italy,1500's,European Paintings,3280,4000,0.82,RGB
436922,Christ Presented to the People,Lucas van Leyden,Unavailable,Netherlandish,Netherlands,Unavailable,European Paintings,3889,2390,1.627196653,RGB
436926,Samuel P. Avery (1822–1904),Raimundo de Madrazo y Garreta,1876,Spanish,Spain,1800's,European Paintings,3123,3875,0.805935484,RGB
436928,Girls at a Window,Raimundo de Madrazo y Garreta,ca. 1875,Spanish,Spain,1800's,European Paintings,3055,3722,0.820795271,RGB
436930,"Ingena Rotterdam (died 1704), Betrothed of Admiral Jacob Binkes",Nicolaes Maes,1676,Dutch,Netherlands,1600's,European Paintings,2767,3722,0.743417517,RGB
436931,"Admiral Jacob Binkes (born about 1640, died 1677)",Nicolaes Maes,Unavailable,Dutch,Netherlands,Unavailable,European Paintings,2843,3722,0.763836647,RGB
436934,Young Woman Peeling Apples,Nicolaes Maes,ca. 1655,Dutch,Netherlands,1600's,European Paintings,3079,3712,0.829471983,RGB
436935,The Tame Magpie,Alessandro Magnasco,ca. 1707–8,Italian,Italy,1700's,European Paintings,4000,3395,1.17820324,RGB
436936,Nuns at Work,Alessandro Magnasco,Unavailable,Italian,Italy,Unavailable,European Paintings,3811,2702,1.410436714,RGB
436937,The Dream after the Ball,Hans Makart,Unavailable,Austrian,Austria,Unavailable,European Paintings,2264,3719,0.608765797,RGB
436940,David at the Cave of Adullam,Giovanni Maldura,Unavailable,Italian,Italy,Unavailable,European Paintings,4000,2493,1.604492579,RGB
436941,Sebastian Andorfer (1469–1537),Hans Maler,1517,German,Germany,1500's,European Paintings,3245,3854,0.841982356,RGB
436942,Ulrich Fugger the Younger (1490–1525),Hans Maler,1525,German,Germany,1500's,European Paintings,3140,3864,0.8126294,RGB
436944,The Spanish Singer,Edouard Manet,1860,French,France,1800's,European Paintings,2994,3811,0.785620572,RGB
436945,Mademoiselle V. . . in the Costume of an Espada,Edouard Manet,1862,French,France,1800's,European Paintings,2882,3722,0.774314884,RGB
436946,The Brioche,Edouard Manet,1870,French,France,1800's,European Paintings,4000,3245,1.232665639,RGB
436947,Boating,Edouard Manet,1874,French,France,1800's,European Paintings,3811,2878,1.324183461,RGB
436948,Boy with a Sword,Edouard Manet,1861,French,France,1800's,European Paintings,3000,4000,0.75,RGB
436949,"Copy after Delacroix's ""Bark of Dante""",Edouard Manet,ca. 1859,French,France,1800's,European Paintings,3811,3050,1.249508197,RGB
436950,The Dead Christ with Angels,Edouard Manet,1864,French,France,1800's,European Paintings,3334,4000,0.8335,RGB
436951,Fishing,Edouard Manet,ca. 1862–63,French,France,1800's,European Paintings,3811,2396,1.590567613,RGB
436952,The Funeral,Edouard Manet,ca. 1867,French,France,1800's,European Paintings,3809,3074,1.239102147,RGB
436954,George Moore (1852–1933) at the Café,Edouard Manet,1878 or 1879,French,France,1800's,European Paintings,3771,3048,1.237204724,RGB
436955,Head of Jean-Baptiste Faure (1830–1914),Edouard Manet,1882–83,French,France,1800's,European Paintings,3026,3717,0.81409739,RGB
436956,Jean-Baptiste Faure (1830–1914),Edouard Manet,1882–83,French,France,1800's,European Paintings,3241,3859,0.839854885,RGB
436957,"Madame Edouard Manet (Suzanne Leenhoff, 1829–1906)",Edouard Manet,ca. 1873,French,France,1800's,European Paintings,3148,4000,0.787,RGB
436960,A Matador,Edouard Manet,1866–67,French,France,1800's,European Paintings,2475,3722,0.664965073,RGB
436961,Peonies,Edouard Manet,1864–65,French,France,1800's,European Paintings,2514,4000,0.6285,RGB
436963,Strawberries,Edouard Manet,ca. 1882,French,France,1800's,European Paintings,1509,1164,1.296391753,RGB
436964,Young Lady in 1866,Edouard Manet,1866,French,France,1800's,European Paintings,2607,3795,0.686956522,RGB
436965,The Monet Family in Their Garden at Argenteuil,Edouard Manet,1874,French,France,1800's,European Paintings,3811,2349,1.622392507,RGB
436967,The Holy Family with Saint Mary Magdalen,Andrea Mantegna,ca. 1495–1500,Italian,Italy,1400's,European Paintings,3085,3859,0.799429904,RGB
436968,Madonna and Child with Seraphim and Cherubim,Andrea Mantegna,ca. 1454,Italian,Italy,1400's,European Paintings,2483,3869,0.641767899,RGB
436969,Rodolfo Gonzaga (1451–1495),Andrea Mantegna,Unavailable,Italian,Italy,Unavailable,European Paintings,568,700,0.811428571,RGB
436971,The Flood Gate,Emile van Marcke,Unavailable,Belgian,Belgium,Unavailable,European Paintings,4000,3018,1.325381047,RGB
436974,Canal Side,Jacob Maris,Unavailable,Dutch,Netherlands,Unavailable,European Paintings,3811,2980,1.27885906,RGB
436976,"Still Life with Poppy, Insects, and Reptiles",Otto Marseus van Schrieck,ca. 1670,Dutch,Netherlands,1600's,European Paintings,2916,3722,0.783449758,RGB
436982,Saint Anthony of Padua,Maso di Banco,ca. 1340,Italian,Italy,1300's,European Paintings,1224,2058,0.594752187,RGB
436988,Ameto's Discovery of the Nymphs,Master of 1416,ca. 1410,Italian,Italy,1400's,European Paintings,3877,3725,1.040805369,RGB
436990,The Martyrdom of Saint Lawrence; (reverse) Giving Drink to the Thirsty,Master of the Acts of Mercy,Unavailable,Austrian,Austria,Unavailable,European Paintings,2503,3722,0.67248791,RGB
436991,"Jan (1438–1516), First Count of Egmond; Countess of Egmond (Magdalena van Werdenburg, 1464–1538)",North Netherlandish Painter,Unavailable,Netherlandish,Netherlands,Unavailable,European Paintings,2550,3867,0.659425912,RGB
436992,The Sense of Sight,Master of the Annunciation to the Shepherds,Unavailable,unavailable,Unavailable,Unavailable,European Paintings,3086,3712,0.831357759,RGB
436995,Beggars at a Doorway,"Master of the Béguins, French or Flemish, active 1650–60 (possibly Abraham Willemsens, Flemish, active by 1627, died 1672)",Unavailable,French/Flemish,Belgium,Unavailable,European Paintings,1662,1423,1.167955025,RGB
437004,Saint Adalbert and Saint Procopius,Master of Eggenburg,ca. 1490–1500,Austrian,Austria,1400's,European Paintings,2510,3827,0.655866214,RGB
437005,The Burial of Saint Wenceslas,Master of Eggenburg,ca. 1490–1500,Austrian,Austria,1400's,European Paintings,2453,3832,0.640135699,RGB
437006,The Birth of Cupid,Master of Flora,Unavailable,Italian,Italy,Unavailable,European Paintings,3803,3153,1.20615287,RGB
437010,The Arrival in Bethlehem,Master LC,ca. 1540,Netherlandish,Netherlands,1500's,European Paintings,4000,2899,1.379786133,RGB
437013,Virgin Suckling the Child,Netherlandish (Antwerp) Painter,Unavailable,Netherlandish,Netherlands,Unavailable,European Paintings,3074,4000,0.7685,RGB
437014,"Madonna and Child with the Donor, Pietro de' Lardi, Presented by Saint Nicholas","Master G.Z. (possibly Michele dai Carri, Italian, Ferrara, active by 1405–died 1441 Ferrara)",ca. 1420–30,Italian,Italy,1400's,European Paintings,3499,3673,0.95262728,RGB
437020,Crucifix,Master of the Orcagnesque Misericordia,1370–75,Italian,Italy,1300's,European Paintings,2849,3722,0.765448684,RGB
437023,Madonna and Child Enthroned with Angels,Master of Varlungo,Unavailable,Italian,Italy,Unavailable,European Paintings,2408,3722,0.646963998,RGB
437024,Madonna and Child with the Infant Saint John the Baptist and Angels,Master called Pseudo-Pier Francesco Fiorentino,Unavailable,Italian,Italy,Unavailable,European Paintings,2372,3316,0.715319662,RGB
437030,Young Man Holding a Book,Master of the View of Sainte Gudule,ca. 1480,Netherlandish,Netherlands,1400's,European Paintings,2398,3869,0.619798398,RGB
437031,Madonna and Child Enthroned with Saints James Minor and Lucy,Marco di Paolo Veneziano,Unavailable,Italian,Italy,Unavailable,European Paintings,3651,2627,1.389798249,RGB
437034,Joseph Interpreting the Dreams of His Fellow Prisoners,Master of the Story of Joseph,Unavailable,Netherlandish,Netherlands,Unavailable,European Paintings,3714,3658,1.015308912,RGB
437038,Madonna and Child with Saints Jerome and Mary Magdalen,Matteo di Giovanni di Bartolo,Unavailable,Italian,Italy,Unavailable,European Paintings,2723,3736,0.72885439,RGB
437039,Classical Landscape with Figures,Henri Mauperché,Unavailable,French,France,Unavailable,European Paintings,1764,1104,1.597826087,RGB
437040,Changing Pasture,Anton Mauve,ca. 1880,Dutch,Netherlands,1800's,European Paintings,4000,2499,1.600640256,RGB
437041,Gathering Wood,Anton Mauve,Unavailable,Dutch,Netherlands,Unavailable,European Paintings,3078,3856,0.798236515,RGB
437042,The Return to the Fold,Anton Mauve,Unavailable,Dutch,Netherlands,Unavailable,European Paintings,4000,2442,1.638001638,RGB
437043,A Shepherdess and Her Flock,Anton Mauve,Unavailable,Dutch,Netherlands,Unavailable,European Paintings,3627,2631,1.378563284,RGB
437044,Twilight,Anton Mauve,Unavailable,Dutch,Netherlands,Unavailable,European Paintings,2531,3633,0.696669419,RGB
437045,The Last Token: A Christian Martyr,Gabriel Max,Unavailable,Austrian,Austria,Unavailable,European Paintings,2709,3800,0.712894737,RGB
437046,"María Teresa (1638–1683), Infanta of Spain",Juan Bautista Martínez del Mazo,ca. 1645,Spanish,Spain,1600's,European Paintings,2685,3886,0.690941843,RGB
437050,Soldier Playing the Theorbo,Ernest Meissonier,1865,French,France,1800's,European Paintings,2877,3810,0.75511811,RGB
437051,A General and His Aide-de-camp,Ernest Meissonier,1869,French,France,1800's,European Paintings,1716,1194,1.43718593,RGB
437052,"1807, Friedland",Ernest Meissonier,ca. 1861–75,French,France,1800's,European Paintings,3811,2100,1.814761905,RGB
437053,The Afternoon Meal (La Merienda),Luis Meléndez,ca. 1772,Spanish,Spain,1700's,European Paintings,3807,2625,1.450285714,RGB
437054,Virgin and Child with Saints Catherine of Alexandria and Barbara,Hans Memling,early 1480s,Netherlandish,Netherlands,1400's,European Paintings,3781,3510,1.077207977,RGB
437056,"Tommaso di Folco Portinari (1428–1501); Maria Portinari (Maria Maddalena Baroncelli, born 1456)",Hans Memling,ca. 1470,Netherlandish,Netherlands,1400's,European Paintings,3874,2528,1.532436709,RGB
437063,Madonna and Child with Saints and Angels,Lippo Memmi (Filippo di Memmo),ca. 1350,Italian,Italy,1300's,European Paintings,2052,3883,0.528457378,RGB
437064,Saint Clare,Lippo Memmi (Filippo di Memmo),ca. 1330,Italian,Italy,1300's,European Paintings,952,1861,0.511552929,RGB
437065,Saint Paul,Lippo Memmi (Filippo di Memmo),ca. 1330,Italian,Italy,1300's,European Paintings,1966,3875,0.507354839,RGB
437067,Johann Joachim Winckelmann (1717–1768),Anton Raphael Mengs,ca. 1777,German,Germany,1700's,European Paintings,2958,3804,0.777602524,RGB
437069,"Falling Leaves, Allegory of Autumn",Hugues Merle,1872,French,France,1800's,European Paintings,2159,3559,0.606631076,RGB
437071,The Visit to the Nursery,Gabriël Metsu,1661,Dutch,Netherlands,1600's,European Paintings,3881,3681,1.054333062,RGB
437072,Tavern Scene,Gabriël Metsu,Unavailable,Dutch,Netherlands,Unavailable,European Paintings,3226,3698,0.87236344,RGB
437073,A Woman Seated at a Window,Gabriël Metsu,early 1660s,Dutch,Netherlands,1600's,European Paintings,3165,3827,0.827018552,RGB
437074,A Cavalry Engagement,Adam Frans van der Meulen,Unavailable,Flemish,Belgium,Unavailable,European Paintings,1866,1277,1.461237275,RGB
437079,Landscape with a Plowed Field and a Village,Georges Michel,probably after 1827,French,France,1800's,European Paintings,4000,3000,1.333333333,RGB
437080,The Mill of Montmartre,Georges Michel,probably ca. 1820,French,France,1800's,European Paintings,4000,2943,1.359157322,RGB
437081,Madonna and Child with the Infant Saint John the Baptist,Michele da Verona (Michele di Zenone),probably late 1490s,Italian,Italy,1400's,European Paintings,548,695,0.788489209,RGB
437082,The Baker's Cart,Jean Michelin,1656,French,France,1600's,European Paintings,3913,3054,1.281270465,RGB
437084,Landscape with a Battle between Two Rams,Jan Miel,ca. 1640,Flemish,Belgium,1600's,European Paintings,3921,2770,1.415523466,RGB
437085,"Margaretha van Clootwijk (born about 1580/81, died 1662)",Michiel Jansz. van Mierevelt,1639,Netherlandish,Netherlands,1600's,European Paintings,3038,3716,0.817545748,RGB
437086,"Jacob van Dalen (1570–1644), Called Vallensis",Michiel Jansz. van Mierevelt,1640,Netherlandish,Netherlands,1600's,European Paintings,3089,3711,0.832390191,RGB
437087,Portrait of a Woman with a Lace Collar,Michiel Jansz. van Mierevelt,ca. 1632–35,Netherlandish,Netherlands,1600's,European Paintings,2988,3721,0.803009944,RGB
437088,The Serenade,Frans van Mieris the Elder,ca. 1678–80,Dutch,Netherlands,1600's,European Paintings,3009,3719,0.809088465,RGB
437090,"Charles I (1600–1649), King of England",Daniël Mijtens,1629,Dutch,Netherlands,1600's,European Paintings,2894,4000,0.7235,RGB
437092,Portia,Sir John Everett Millais,1886,British,Britain,1800's,European Paintings,1307,1936,0.675103306,RGB
437093,Mercury and Battus,Francisque Millet,Unavailable,French,France,Unavailable,European Paintings,4000,2777,1.440403313,RGB
437094,Autumn Landscape with a Flock of Turkeys,Jean-François Millet,1872–73,French,France,1800's,European Paintings,3807,3103,1.226877216,RGB
437095,Calling the Cows Home,Jean-François Millet,ca. 1872,French,France,1800's,European Paintings,2681,3890,0.689203085,RGB
